SalesOrderID,OrderQty,ProductID,SpecialOfferID,UnitPrice,UnitPriceDiscount,LineTotal
43668,6,730,1,183.9382,0,1103.629200
43668,2,707,1,20.1865,0,40.373000
43668,2,711,1,20.1865,0,40.373000
43668,2,754,1,874.794,0,1749.588000
43668,4,712,1,5.1865,0,20.746000
43668,2,729,1,183.9382,0,367.876400
43668,3,755,1,874.794,0,2624.382000
43668,3,761,1,419.4589,0,1258.376700
43668,2,770,1,419.4589,0,838.917800
43668,3,726,1,183.9382,0,551.814600
43668,2,764,1,419.4589,0,838.917800
43668,2,766,1,419.4589,0,838.917800
43668,2,725,1,183.9382,0,367.876400
43668,1,716,1,28.8404,0,28.840400
43668,2,768,1,419.4589,0,838.917800
43668,4,732,1,356.898,0,1427.592000
43668,6,758,1,874.794,0,5248.764000
43668,4,762,1,419.4589,0,1677.835600
43668,3,738,1,178.5808,0,535.742400
43668,4,714,1,28.8404,0,115.361600
43668,3,722,1,178.5808,0,535.742400
43668,1,708,1,20.1865,0,20.186500
43668,3,733,1,356.898,0,1070.694000
43668,3,763,1,419.4589,0,1258.376700
43669,1,747,1,714.7043,0,714.704300
43670,1,710,1,5.7,0,5.700000
43670,2,709,1,5.7,0,11.400000
43671,2,714,1,28.8404,0,57.680800
43671,1,756,1,874.794,0,874.794000
43671,2,768,1,419.4589,0,838.917800
43671,2,732,1,356.898,0,713.796000
43671,2,763,1,419.4589,0,838.917800
43671,2,755,1,874.794,0,1749.588000
43671,2,764,1,419.4589,0,838.917800
43671,1,716,1,28.8404,0,28.840400
43671,1,711,1,20.1865,0,20.186500
43671,1,708,1,20.1865,0,20.186500
43672,6,709,1,5.7,0,34.200000
43673,1,754,1,874.794,0,874.794000
43673,3,715,1,28.8404,0,86.521200
43673,1,729,1,183.9382,0,183.938200
43673,2,761,1,419.4589,0,838.917800
43673,1,762,1,419.4589,0,419.458900
43673,2,738,1,178.5808,0,357.161600
43673,2,770,1,419.4589,0,838.917800
43673,1,712,1,5.1865,0,5.186500
43673,2,708,1,20.1865,0,40.373000
43673,1,711,1,20.1865,0,20.186500
43673,4,707,1,20.1865,0,80.746000
43674,3,758,1,874.794,0,2624.382000
43675,4,761,1,419.4589,0,1677.835600
43675,5,711,1,20.1865,0,100.932500
43675,2,738,1,178.5808,0,357.161600
43675,1,708,1,20.1865,0,20.186500
43675,2,762,1,419.4589,0,838.917800
43675,2,758,1,874.794,0,1749.588000
43675,2,712,1,5.1865,0,10.373000
43675,1,754,1,874.794,0,874.794000
43675,3,715,1,28.8404,0,86.521200
43676,1,710,1,5.7,0,5.700000
43676,4,709,1,5.7,0,22.800000
43677,3,715,1,28.8404,0,86.521200
43677,1,758,1,874.794,0,874.794000
43677,1,770,1,419.4589,0,419.458900
43677,2,708,1,20.1865,0,40.373000
43677,4,760,1,419.4589,0,1677.835600
43677,2,765,1,419.4589,0,838.917800
43677,1,763,1,419.4589,0,419.458900
43677,5,712,1,5.1865,0,25.932500
43677,1,707,1,20.1865,0,20.186500
43677,1,754,1,874.794,0,874.794000
43677,2,729,1,183.9382,0,367.876400
43678,1,760,1,419.4589,0,419.458900
43678,2,738,1,178.5808,0,357.161600
43678,1,765,1,419.4589,0,419.458900
43678,2,732,1,356.898,0,713.796000
43678,3,762,1,419.4589,0,1258.376700
43678,2,761,1,419.4589,0,838.917800
43678,3,712,1,5.1865,0,15.559500
43678,4,708,1,20.1865,0,80.746000
43678,2,729,1,183.9382,0,367.876400
43678,1,756,1,874.794,0,874.794000
43678,2,725,1,183.9382,0,367.876400
43678,1,716,1,28.8404,0,28.840400
43678,1,770,1,419.4589,0,419.458900
43678,2,758,1,874.794,0,1749.588000
43678,2,715,1,28.8404,0,57.680800
43678,1,754,1,874.794,0,874.794000
43678,1,755,1,874.794,0,874.794000
43678,3,711,1,20.1865,0,60.559500
43678,1,707,1,20.1865,0,20.186500
43679,1,760,1,419.4589,0,419.458900
43679,2,770,1,419.4589,0,838.917800
43679,2,715,1,28.8404,0,57.680800
43680,3,760,1,419.4589,0,1258.376700
43680,2,756,1,874.794,0,1749.588000
43680,2,738,1,178.5808,0,357.161600
43680,4,707,1,20.1865,0,80.746000
43680,1,729,1,183.9382,0,183.938200
43680,1,711,1,20.1865,0,20.186500
43680,2,715,1,28.8404,0,57.680800
43680,2,725,1,183.9382,0,367.876400
43680,1,758,1,874.794,0,874.794000
43680,1,761,1,419.4589,0,419.458900
43680,2,708,1,20.1865,0,40.373000
43680,3,765,1,419.4589,0,1258.376700
43680,3,712,1,5.1865,0,15.559500
43680,1,763,1,419.4589,0,419.458900
43681,6,715,1,28.8404,0,173.042400
43681,5,762,1,419.4589,0,2097.294500
43681,1,732,1,356.898,0,356.898000
43681,1,707,1,20.1865,0,20.186500
43681,1,729,1,183.9382,0,183.938200
43681,2,708,1,20.1865,0,40.373000
43681,3,770,1,419.4589,0,1258.376700
43681,2,730,1,183.9382,0,367.876400
43681,3,758,1,874.794,0,2624.382000
43681,1,768,1,419.4589,0,419.458900
43681,2,761,1,419.4589,0,838.917800
43681,2,738,1,178.5808,0,357.161600
43681,2,714,1,28.8404,0,57.680800
43681,2,764,1,419.4589,0,838.917800
43681,2,760,1,419.4589,0,838.917800
43681,1,756,1,874.794,0,874.794000
43681,2,716,1,28.8404,0,57.680800
43681,2,711,1,20.1865,0,40.373000
43681,1,725,1,183.9382,0,183.938200
43681,2,712,1,5.1865,0,10.373000
43682,2,758,1,874.794,0,1749.588000
43682,1,762,1,419.4589,0,419.458900
43682,2,760,1,419.4589,0,838.917800
43682,2,770,1,419.4589,0,838.917800
43682,1,715,1,28.8404,0,28.840400
43683,2,715,1,28.8404,0,57.680800
43683,1,708,1,20.1865,0,20.186500
43683,2,711,1,20.1865,0,40.373000
43683,3,712,1,5.1865,0,15.559500
43683,3,707,1,20.1865,0,60.559500
43683,6,709,1,5.7,0,34.200000
43684,2,754,1,874.794,0,1749.588000
43684,2,762,1,419.4589,0,838.917800
43684,1,760,1,419.4589,0,419.458900
43684,2,758,1,874.794,0,1749.588000
43684,1,770,1,419.4589,0,419.458900
43684,1,763,1,419.4589,0,419.458900
43685,3,765,1,419.4589,0,1258.376700
43685,1,763,1,419.4589,0,419.458900
43685,1,754,1,874.794,0,874.794000
43685,1,725,1,183.9382,0,183.938200
43686,3,758,1,874.794,0,2624.382000
43686,1,762,1,419.4589,0,419.458900
43686,1,770,1,419.4589,0,419.458900
43687,1,768,1,419.4589,0,419.458900
43687,2,765,1,419.4589,0,838.917800
43688,1,725,1,183.9382,0,183.938200
43688,2,760,1,419.4589,0,838.917800
43688,3,762,1,419.4589,0,1258.376700
43688,1,738,1,178.5808,0,178.580800
43688,1,763,1,419.4589,0,419.458900
43688,2,729,1,183.9382,0,367.876400
43688,2,754,1,874.794,0,1749.588000
43688,2,758,1,874.794,0,1749.588000
43688,3,765,1,419.4589,0,1258.376700
43688,1,770,1,419.4589,0,419.458900
43689,3,764,1,419.4589,0,1258.376700
43689,2,738,1,178.5808,0,357.161600
43689,2,725,1,183.9382,0,367.876400
43689,2,755,1,874.794,0,1749.588000
43689,4,766,1,419.4589,0,1677.835600
43689,2,770,1,419.4589,0,838.917800
43689,7,760,1,419.4589,0,2936.212300
43689,3,726,1,183.9382,0,551.814600
43689,1,722,1,178.5808,0,178.580800
43689,6,763,1,419.4589,0,2516.753400
43689,2,729,1,183.9382,0,367.876400
43689,2,730,1,183.9382,0,367.876400
43689,2,732,1,356.898,0,713.796000
43689,5,765,1,419.4589,0,2097.294500
43689,2,768,1,419.4589,0,838.917800
43689,2,761,1,419.4589,0,838.917800
43689,3,758,1,874.794,0,2624.382000
43689,9,762,1,419.4589,0,3775.130100
43689,4,754,1,874.794,0,3499.176000
43690,1,715,1,28.8404,0,28.840400
43690,1,770,1,419.4589,0,419.458900
43690,2,712,1,5.1865,0,10.373000
43690,2,760,1,419.4589,0,838.917800
43691,1,758,1,874.794,0,874.794000
43692,5,770,1,419.4589,0,2097.294500
43692,1,725,1,183.9382,0,183.938200
43692,8,754,1,874.794,0,6998.352000
43692,2,730,1,183.9382,0,367.876400
43692,10,715,1,28.8404,0,288.404000
43692,1,768,1,419.4589,0,419.458900
43692,4,756,1,874.794,0,3499.176000
43692,2,738,1,178.5808,0,357.161600
43692,8,758,1,874.794,0,6998.352000
43692,3,708,1,20.1865,0,60.559500
43692,6,762,1,419.4589,0,2516.753400
43692,3,732,1,356.898,0,1070.694000
43692,6,712,1,5.1865,0,31.119000
43692,4,714,1,28.8404,0,115.361600
43692,7,760,1,419.4589,0,2936.212300
43692,2,755,1,874.794,0,1749.588000
43692,4,716,1,28.8404,0,115.361600
43692,2,765,1,419.4589,0,838.917800
43692,1,764,1,419.4589,0,419.458900
43692,1,766,1,419.4589,0,419.458900
43692,1,722,1,178.5808,0,178.580800
43692,3,761,1,419.4589,0,1258.376700
43692,3,711,1,20.1865,0,60.559500
43692,1,763,1,419.4589,0,419.458900
43692,2,729,1,183.9382,0,367.876400
43692,4,707,1,20.1865,0,80.746000
43692,2,726,1,183.9382,0,367.876400
43693,3,716,1,28.8404,0,86.521200
43693,6,709,1,5.7,0,34.200000
43693,2,707,1,20.1865,0,40.373000
43693,2,708,1,20.1865,0,40.373000
43694,2,715,1,28.8404,0,57.680800
43694,3,716,1,28.8404,0,86.521200
43694,1,707,1,20.1865,0,20.186500
43694,1,708,1,20.1865,0,20.186500
43694,1,712,1,5.1865,0,5.186500
43694,5,711,1,20.1865,0,100.932500
43695,2,748,1,722.5949,0,1445.189800
43695,1,747,1,714.7043,0,714.704300
43695,1,742,1,722.5949,0,722.594900
43695,2,709,1,5.7,0,11.400000
43696,1,762,1,419.4589,0,419.458900
43700,1,767,1,699.0982,0,699.098200
43708,1,764,1,699.0982,0,699.098200
43717,1,767,1,699.0982,0,699.098200
43723,1,765,1,699.0982,0,699.098200
43726,1,765,1,699.0982,0,699.098200
43756,1,765,1,699.0982,0,699.098200
43771,1,764,1,699.0982,0,699.098200
43779,1,762,1,699.0982,0,699.098200
43796,1,770,1,699.0982,0,699.098200
43805,1,763,1,699.0982,0,699.098200
43823,1,770,1,699.0982,0,699.098200
43824,1,768,1,699.0982,0,699.098200
43827,1,768,1,699.0982,0,699.098200
43836,1,761,1,699.0982,0,699.098200
43840,1,762,1,699.0982,0,699.098200
43843,2,742,1,722.5949,0,1445.189800
43843,2,748,1,722.5949,0,1445.189800
43843,1,741,1,818.7,0,818.700000
43843,1,745,1,809.76,0,809.760000
43843,2,709,1,5.7,0,11.400000
43845,1,725,1,183.9382,0,183.938200
43845,3,715,1,28.8404,0,86.521200
43845,1,770,1,419.4589,0,419.458900
43845,2,763,1,419.4589,0,838.917800
43845,2,761,1,419.4589,0,838.917800
43845,1,754,1,874.794,0,874.794000
43845,2,765,1,419.4589,0,838.917800
43845,1,729,1,183.9382,0,183.938200
43845,4,712,1,5.1865,0,20.746000
43846,3,729,1,183.9382,0,551.814600
43846,1,712,1,5.1865,0,5.186500
43846,1,738,1,178.5808,0,178.580800
43846,1,725,1,183.9382,0,183.938200
43847,1,715,1,28.8404,0,28.840400
43847,1,712,1,5.1865,0,5.186500
43847,1,758,1,874.794,0,874.794000
43849,1,714,1,28.8404,0,28.840400
43849,1,711,1,20.1865,0,20.186500
43849,4,715,1,28.8404,0,115.361600
43849,1,707,1,20.1865,0,20.186500
43849,1,708,1,20.1865,0,20.186500
43850,1,765,1,419.4589,0,419.458900
43850,1,755,1,874.794,0,874.794000
43850,1,761,1,419.4589,0,419.458900
43850,2,762,1,419.4589,0,838.917800
43850,3,725,1,183.9382,0,551.814600
43850,1,729,1,183.9382,0,183.938200
43850,3,758,1,874.794,0,2624.382000
43850,1,756,1,874.794,0,874.794000
43850,3,732,1,356.898,0,1070.694000
43850,1,738,1,178.5808,0,178.580800
43851,2,761,1,419.4589,0,838.917800
43851,1,760,1,419.4589,0,419.458900
43851,1,711,1,20.1865,0,20.186500
43851,3,770,1,419.4589,0,1258.376700
43851,1,707,1,20.1865,0,20.186500
43851,1,725,1,183.9382,0,183.938200
43851,1,754,1,874.794,0,874.794000
43851,3,738,1,178.5808,0,535.742400
43851,1,765,1,419.4589,0,419.458900
43851,1,712,1,5.1865,0,5.186500
43851,3,708,1,20.1865,0,60.559500
43854,2,758,1,874.794,0,1749.588000
43855,2,765,1,419.4589,0,838.917800
43855,2,760,1,419.4589,0,838.917800
43855,4,761,1,419.4589,0,1677.835600
43855,1,738,1,178.5808,0,178.580800
43855,3,762,1,419.4589,0,1258.376700
43855,2,732,1,356.898,0,713.796000
43855,1,766,1,419.4589,0,419.458900
43855,1,726,1,183.9382,0,183.938200
43855,2,770,1,419.4589,0,838.917800
43855,1,725,1,183.9382,0,183.938200
43855,1,755,1,874.794,0,874.794000
43855,2,768,1,419.4589,0,838.917800
43856,2,709,1,5.7,0,11.400000
43857,1,760,1,419.4589,0,419.458900
43857,1,765,1,419.4589,0,419.458900
43857,2,762,1,419.4589,0,838.917800
43857,3,758,1,874.794,0,2624.382000
43857,1,715,1,28.8404,0,28.840400
43857,3,712,1,5.1865,0,15.559500
43857,1,716,1,28.8404,0,28.840400
43857,1,725,1,183.9382,0,183.938200
43857,2,711,1,20.1865,0,40.373000
43857,1,708,1,20.1865,0,20.186500
43857,2,738,1,178.5808,0,357.161600
43857,1,763,1,419.4589,0,419.458900
43857,2,754,1,874.794,0,1749.588000
43857,2,707,1,20.1865,0,40.373000
43858,2,762,1,419.4589,0,838.917800
43858,2,761,1,419.4589,0,838.917800
43858,5,770,1,419.4589,0,2097.294500
43858,1,765,1,419.4589,0,419.458900
43858,2,738,1,178.5808,0,357.161600
43858,3,763,1,419.4589,0,1258.376700
43858,2,754,1,874.794,0,1749.588000
43858,1,722,1,178.5808,0,178.580800
43858,1,726,1,183.9382,0,183.938200
43858,1,766,1,419.4589,0,419.458900
43858,1,729,1,183.9382,0,183.938200
43858,1,756,1,874.794,0,874.794000
43859,1,715,1,28.8404,0,28.840400
43859,1,762,1,419.4589,0,419.458900
43859,3,758,1,874.794,0,2624.382000
43859,2,760,1,419.4589,0,838.917800
43860,2,761,1,419.4589,0,838.917800
43860,1,770,1,419.4589,0,419.458900
43860,2,758,1,874.794,0,1749.588000
43860,2,765,1,419.4589,0,838.917800
43860,1,732,1,356.898,0,356.898000
43860,1,762,1,419.4589,0,419.458900
43860,1,738,1,178.5808,0,178.580800
43860,1,768,1,419.4589,0,419.458900
43860,1,729,1,183.9382,0,183.938200
43860,1,763,1,419.4589,0,419.458900
43860,1,756,1,874.794,0,874.794000
43861,1,732,1,356.898,0,356.898000
43861,3,764,1,419.4589,0,1258.376700
43861,5,770,1,419.4589,0,2097.294500
43861,2,768,1,419.4589,0,838.917800
43861,1,725,1,183.9382,0,183.938200
43861,9,715,1,28.8404,0,259.563600
43861,4,765,1,419.4589,0,1677.835600
43861,2,733,1,356.898,0,713.796000
43861,2,730,1,183.9382,0,367.876400
43861,2,766,1,419.4589,0,838.917800
43861,4,711,1,20.1865,0,80.746000
43861,3,754,1,874.794,0,2624.382000
43861,2,756,1,874.794,0,1749.588000
43861,2,729,1,183.9382,0,367.876400
43861,4,760,1,419.4589,0,1677.835600
43861,2,755,1,874.794,0,1749.588000
43861,6,716,1,28.8404,0,173.042400
43861,2,763,1,419.4589,0,838.917800
43861,2,758,1,874.794,0,1749.588000
43861,9,712,1,5.1865,0,46.678500
43861,2,761,1,419.4589,0,838.917800
43861,4,707,1,20.1865,0,80.746000
43861,1,738,1,178.5808,0,178.580800
43861,3,714,1,28.8404,0,86.521200
43861,2,722,1,178.5808,0,357.161600
43861,3,708,1,20.1865,0,60.559500
43862,1,741,1,818.7,0,818.700000
43862,2,747,1,714.7043,0,1429.408600
43862,2,748,1,722.5949,0,1445.189800
43862,1,745,1,809.76,0,809.760000
43862,4,709,1,5.7,0,22.800000
43863,1,758,1,874.794,0,874.794000
43863,1,712,1,5.1865,0,5.186500
43863,1,760,1,419.4589,0,419.458900
43863,1,762,1,419.4589,0,419.458900
43864,1,747,1,714.7043,0,714.704300
43864,2,741,1,818.7,0,1637.400000
43864,1,748,1,722.5949,0,722.594900
43864,1,745,1,809.76,0,809.760000
43865,1,758,1,874.794,0,874.794000
43865,2,770,1,419.4589,0,838.917800
43865,4,760,1,419.4589,0,1677.835600
43865,1,725,1,183.9382,0,183.938200
43865,4,729,1,183.9382,0,735.752800
43865,1,762,1,419.4589,0,419.458900
43865,2,763,1,419.4589,0,838.917800
43865,5,715,1,28.8404,0,144.202000
43865,1,738,1,178.5808,0,178.580800
43865,3,712,1,5.1865,0,15.559500
43865,3,765,1,419.4589,0,1258.376700
43865,3,761,1,419.4589,0,1258.376700
43865,3,754,1,874.794,0,2624.382000
43866,2,709,1,5.7,0,11.400000
43867,1,708,1,20.1865,0,20.186500
43867,2,715,1,28.8404,0,57.680800
43867,2,709,1,5.7,0,11.400000
43867,3,714,1,28.8404,0,86.521200
43867,2,711,1,20.1865,0,40.373000
43867,1,707,1,20.1865,0,20.186500
43867,4,712,1,5.1865,0,20.746000
43867,2,743,1,714.7043,0,1429.408600
43867,1,748,1,722.5949,0,722.594900
43867,3,742,1,722.5949,0,2167.784700
43867,2,741,1,818.7,0,1637.400000
43867,1,716,1,28.8404,0,28.840400
43869,1,747,1,714.7043,0,714.704300
43869,2,745,1,809.76,0,1619.520000
43869,1,743,1,714.7043,0,714.704300
43869,2,742,1,722.5949,0,1445.189800
43870,3,760,1,419.4589,0,1258.376700
43870,2,762,1,419.4589,0,838.917800
43870,3,715,1,28.8404,0,86.521200
43870,3,770,1,419.4589,0,1258.376700
43870,1,758,1,874.794,0,874.794000
43871,1,712,1,5.1865,0,5.186500
43871,1,761,1,419.4589,0,419.458900
43871,2,729,1,183.9382,0,367.876400
43871,2,707,1,20.1865,0,40.373000
43871,1,758,1,874.794,0,874.794000
43871,1,725,1,183.9382,0,183.938200
43871,1,762,1,419.4589,0,419.458900
43871,2,715,1,28.8404,0,57.680800
43871,3,754,1,874.794,0,2624.382000
43871,4,708,1,20.1865,0,80.746000
43871,2,760,1,419.4589,0,838.917800
43871,3,770,1,419.4589,0,1258.376700
43871,4,711,1,20.1865,0,80.746000
43872,1,763,1,419.4589,0,419.458900
43872,1,708,1,20.1865,0,20.186500
43872,3,758,1,874.794,0,2624.382000
43872,2,756,1,874.794,0,1749.588000
43872,1,765,1,419.4589,0,419.458900
43872,2,711,1,20.1865,0,40.373000
43872,4,707,1,20.1865,0,80.746000
43872,2,725,1,183.9382,0,367.876400
43872,1,732,1,356.898,0,356.898000
43872,1,738,1,178.5808,0,178.580800
43872,2,754,1,874.794,0,1749.588000
43872,1,755,1,874.794,0,874.794000
43872,4,716,1,28.8404,0,115.361600
43872,1,760,1,419.4589,0,419.458900
43872,4,712,1,5.1865,0,20.746000
43873,6,770,1,419.4589,0,2516.753400
43873,2,764,1,419.4589,0,838.917800
43873,5,726,1,183.9382,0,919.691000
43873,5,729,1,183.9382,0,919.691000
43873,1,755,1,874.794,0,874.794000
43873,1,738,1,178.5808,0,178.580800
43873,3,766,1,419.4589,0,1258.376700
43873,3,722,1,178.5808,0,535.742400
43873,5,758,1,874.794,0,4373.970000
43873,5,760,1,419.4589,0,2097.294500
43873,3,733,1,356.898,0,1070.694000
43873,2,768,1,419.4589,0,838.917800
43873,1,756,1,874.794,0,874.794000
43873,5,707,1,20.1865,0,100.932500
43873,1,765,1,419.4589,0,419.458900
43873,2,711,1,20.1865,0,40.373000
43873,6,754,1,874.794,0,5248.764000
43873,3,730,1,183.9382,0,551.814600
43873,6,761,1,419.4589,0,2516.753400
43873,5,763,1,419.4589,0,2097.294500
43873,1,716,1,28.8404,0,28.840400
43873,5,715,1,28.8404,0,144.202000
43873,1,714,1,28.8404,0,28.840400
43873,4,762,1,419.4589,0,1677.835600
43873,2,725,1,183.9382,0,367.876400
43873,6,732,1,356.898,0,2141.388000
43874,1,763,1,419.4589,0,419.458900
43875,2,747,1,714.7043,0,1429.408600
43875,1,741,1,818.7,0,818.700000
43875,2,709,1,5.7,0,11.400000
43875,2,715,1,28.8404,0,57.680800
43875,2,707,1,20.1865,0,40.373000
43875,5,748,1,722.5949,0,3612.974500
43875,1,745,1,809.76,0,809.760000
43875,2,743,1,714.7043,0,1429.408600
43875,2,712,1,5.1865,0,10.373000
43875,3,716,1,28.8404,0,86.521200
43875,5,708,1,20.1865,0,100.932500
43875,3,742,1,722.5949,0,2167.784700
43875,2,714,1,28.8404,0,57.680800
43876,2,762,1,419.4589,0,838.917800
43876,1,758,1,874.794,0,874.794000
43876,3,763,1,419.4589,0,1258.376700
43876,2,754,1,874.794,0,1749.588000
43876,2,725,1,183.9382,0,367.876400
43876,2,761,1,419.4589,0,838.917800
43876,2,770,1,419.4589,0,838.917800
43876,2,729,1,183.9382,0,367.876400
43877,4,715,1,28.8404,0,115.361600
43877,2,708,1,20.1865,0,40.373000
43877,5,709,1,5.7,0,28.500000
43877,1,716,1,28.8404,0,28.840400
43877,1,711,1,20.1865,0,20.186500
43877,2,707,1,20.1865,0,40.373000
43879,3,762,1,419.4589,0,1258.376700
43879,2,763,1,419.4589,0,838.917800
43879,3,760,1,419.4589,0,1258.376700
43879,2,764,1,419.4589,0,838.917800
43879,2,715,1,28.8404,0,57.680800
43879,4,725,1,183.9382,0,735.752800
43879,4,714,1,28.8404,0,115.361600
43879,4,770,1,419.4589,0,1677.835600
43879,3,730,1,183.9382,0,551.814600
43879,2,754,1,874.794,0,1749.588000
43879,2,726,1,183.9382,0,367.876400
43879,1,716,1,28.8404,0,28.840400
43879,2,766,1,419.4589,0,838.917800
43879,3,765,1,419.4589,0,1258.376700
43879,3,729,1,183.9382,0,551.814600
43879,1,768,1,419.4589,0,419.458900
43879,5,708,1,20.1865,0,100.932500
43879,3,758,1,874.794,0,2624.382000
43879,1,756,1,874.794,0,874.794000
43879,3,738,1,178.5808,0,535.742400
43879,2,755,1,874.794,0,1749.588000
43879,4,707,1,20.1865,0,80.746000
43879,5,711,1,20.1865,0,100.932500
43879,5,722,1,178.5808,0,892.904000
43879,13,712,2,5.0136,0.02,63.873264
43880,3,760,1,419.4589,0,1258.376700
43880,2,755,1,874.794,0,1749.588000
43880,3,762,1,419.4589,0,1258.376700
43880,3,770,1,419.4589,0,1258.376700
43880,1,766,1,419.4589,0,419.458900
43880,1,738,1,178.5808,0,178.580800
43880,1,732,1,356.898,0,356.898000
43880,2,756,1,874.794,0,1749.588000
43880,2,725,1,183.9382,0,367.876400
43880,2,758,1,874.794,0,1749.588000
43880,1,764,1,419.4589,0,419.458900
43880,1,768,1,419.4589,0,419.458900
43881,2,714,1,28.8404,0,57.680800
43881,21,709,3,5.225,0.05,104.238750
43883,2,726,1,183.9382,0,367.876400
43883,1,732,1,356.898,0,356.898000
43883,2,763,1,419.4589,0,838.917800
43883,1,768,1,419.4589,0,419.458900
43883,2,770,1,419.4589,0,838.917800
43883,2,712,1,5.1865,0,10.373000
43883,2,760,1,419.4589,0,838.917800
43883,1,722,1,178.5808,0,178.580800
43883,1,725,1,183.9382,0,183.938200
43883,3,738,1,178.5808,0,535.742400
43883,3,762,1,419.4589,0,1258.376700
43883,3,758,1,874.794,0,2624.382000
43883,2,754,1,874.794,0,1749.588000
43883,2,761,1,419.4589,0,838.917800
43883,2,765,1,419.4589,0,838.917800
43884,3,747,1,714.7043,0,2144.112900
43884,4,708,1,20.1865,0,80.746000
43884,3,745,1,809.76,0,2429.280000
43884,10,715,1,28.8404,0,288.404000
43884,3,741,1,818.7,0,2456.100000
43884,5,711,1,20.1865,0,100.932500
43884,6,716,1,28.8404,0,173.042400
43884,1,748,1,722.5949,0,722.594900
43884,8,712,1,5.1865,0,41.492000
43884,3,743,1,714.7043,0,2144.112900
43884,4,707,1,20.1865,0,80.746000
43884,4,709,1,5.7,0,22.800000
43884,1,742,1,722.5949,0,722.594900
43884,1,714,1,28.8404,0,28.840400
43885,4,710,1,5.7,0,22.800000
43885,8,709,1,5.7,0,45.600000
43886,2,754,1,874.794,0,1749.588000
43886,1,763,1,419.4589,0,419.458900
43886,2,726,1,183.9382,0,367.876400
43886,1,768,1,419.4589,0,419.458900
43886,2,756,1,874.794,0,1749.588000
43886,3,711,1,20.1865,0,60.559500
43886,6,712,1,5.1865,0,31.119000
43886,1,708,1,20.1865,0,20.186500
43886,2,758,1,874.794,0,1749.588000
43886,2,770,1,419.4589,0,838.917800
43886,5,760,1,419.4589,0,2097.294500
43886,1,733,1,356.898,0,356.898000
43886,1,716,1,28.8404,0,28.840400
43886,1,730,1,183.9382,0,183.938200
43886,1,755,1,874.794,0,874.794000
43886,1,722,1,178.5808,0,178.580800
43886,5,714,1,28.8404,0,144.202000
43886,1,766,1,419.4589,0,419.458900
43886,3,762,1,419.4589,0,1258.376700
43886,4,715,1,28.8404,0,115.361600
43887,1,765,1,419.4589,0,419.458900
43888,1,764,1,419.4589,0,419.458900
43888,1,755,1,874.794,0,874.794000
43888,2,738,1,178.5808,0,357.161600
43888,1,725,1,183.9382,0,183.938200
43888,1,768,1,419.4589,0,419.458900
43888,2,760,1,419.4589,0,838.917800
43888,2,756,1,874.794,0,1749.588000
43888,5,754,1,874.794,0,4373.970000
43888,2,770,1,419.4589,0,838.917800
43888,2,730,1,183.9382,0,367.876400
43888,2,763,1,419.4589,0,838.917800
43888,2,765,1,419.4589,0,838.917800
